0.0,
0.0,
0.57499999,
5.7410002,
21.516001,
55.712002,
116.89900,
214.01500,
356.22299,
552.71997,
812.48901,
1143.9880,
1554.7889,
2051.1499,
2637.5530,
3316.2170,
4086.6140,
4945.0288,
5884.2061,
6893.1172,
7956.9082,
9057.0508,
10171.712,
11276.348,
12344.490,
13348.671,
14261.435,
15056.342,
15708.893,
16197.315,
16503.145,
16611.604,
16511.736,
16197.967,
15683.489,
14993.074,
14154.316,
13197.065,
12152.937,
11054.853,
9936.6143,
8832.5371,
7777.1499,
6804.8740,
5937.0498,
5167.1460,
4485.4932,
3883.0520,
3351.4600,
2883.0381,
2470.7881,
2108.3660,
1790.0510,
1510.7111,
1265.7520,
1051.0800,
863.05798,
698.45697,
554.42401,
428.43399,
318.26599,
221.95799,
137.78999,
64.247002,
0.0
